📺央视频道,#genre#
CCTV-5,http://38.75.136.137:98/gslb/dsdqpub/cctv5p.m3u8?auth=testpub
CCTV-5,http://1.24.39.180:9003/hls/5/index.m3u8
CCTV-5,http://222.223.41.27:8888/hls/5/index.m3u8
CCTV-5,http://183.129.255.66:8480/hls/5/index.m3u8
CCTV-5,http://183.223.157.33:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6,http://74.91.26.218:82/live/cctv6hd.m3u8
CCTV-6,http://198.204.240.250:82/live/cctv6.m3u8
CCTV-6,http://38.75.136.137:98/gslb/dsdqbv/cctv6hd.m3u8?auth=test20251009
CCTV-6,http://69.30.245.50/live/cctv6.m3u8
CCTV-6,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv6hd
CCTV-6,http://198.204.228.26/live/cctv6hd.m3u8
CCTV-6,http://1.24.39.180:9003/hls/6/index.m3u8
CCTV-6,http://120.76.248.139/live/bfgd/4200000065.m3u8
CCTV-6,http://222.223.41.27:8888/hls/6/index.m3u8
CCTV-6,http://59.39.89.130:60901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7,http://198.204.228.26/live/cctv7hd.m3u8
CCTV-7,http://74.91.26.218:82/live/cctv7hd.m3u8
CCTV-7,http://38.75.136.137:98/gslb/dsdqbv/cctv7hd.m3u8?auth=test20251009
CCTV-7,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv7hd
CCTV-7,http://120.76.248.139/live/bfgd/4200000127.m3u8
CCTV-7,https://live.264788.xyz/channel/cctv7?streamid=479fea30e7639a9aeb0d647c41d49027&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-7,http://1.24.39.180:9003/hls/7/index.m3u8
CCTV-7,http://69.30.245.50/live/cctv7.m3u8
CCTV-7,https://live.264788.xyz/channel/cctv7?streamid=98cd6dfda16281b12dd69dd808e10cf8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-7,https://live.264788.xyz/channel/cctv7?streamid=3486ebf3d4e652ede40ade48d653f610&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-8,http://107.150.60.122/live/cctv8hd.m3u8
CCTV-8,http://192.151.150.154/live/cctv8k.m3u8
CCTV-8,http://204.12.221.218:8181/3m1080p/cctv8.m3u8
CCTV-8,http://173.208.212.130:8181/720p/cctv8.m3u8
CCTV-8,http://192.151.150.154/live/cctv8hd.m3u8
CCTV-8,http://38.75.136.137:98/gslb/dsdqbv/cctv8hd.m3u8?auth=test20251009
CCTV-8,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv8hd
CCTV-8,http://74.91.26.218:82/live/cctv8hd.m3u8
CCTV-8,http://69.30.245.50/live/cctv8.m3u8
CCTV-8,http://207.56.13.146:81/cdnlive/cctv8.m3u8
CCTV-9,http://198.204.228.26/live/cctv9hd.m3u8
CCTV-9,http://69.30.245.50/live/cctv9.m3u8
CCTV-9,http://192.151.150.154/live/cctv9hd.m3u8
CCTV-9,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv9hd
CCTV-9,http://74.91.26.218:82/live/cctv9hd.m3u8
CCTV-9,http://1.24.39.180:9003/hls/9/index.m3u8
CCTV-9,http://120.76.248.139/live/bfgd/4200000128.m3u8
CCTV-9,http://222.223.41.27:8888/hls/9/index.m3u8
CCTV-9,http://183.223.157.33:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9,https://v4-e6b1c5baf4e240fe63adbf68dda23435.livehwc4.com/play.kankanlive.com/live/1698423397390920.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=73b69ea221be0bd00d6e465f10653101
CCTV-10,https://live.264788.xyz/channel/cctv10?streamid=5c17e973e6d2241c96beb2627f7dc3fe&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-10,https://live.264788.xyz/channel/cctv10?streamid=802331ccd41b8d8283234e98b55fe720&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-10,https://live.264788.xyz/channel/cctv10?streamid=1d44973ab4169ca43dd74f86cfd8b4c3&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-10,http://69.30.245.50/live/cctv10.m3u8
CCTV-10,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv10hd
CCTV-10,http://38.75.136.137:98/gslb/dsdqbv/cctv10hd.m3u8?auth=test20251009
CCTV-10,http://192.151.150.154/live/cctv10hd.m3u8
CCTV-10,http://74.91.26.218:82/live/cctv10hd.m3u8
CCTV-10,http://120.76.248.139/live/bfgd/4200000129.m3u8
CCTV-10,http://1.24.39.180:9003/hls/10/index.m3u8
CCTV-11,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv11hd
CCTV-11,https://live.264788.xyz/channel/cctv11?streamid=1cbd4046d7da2c3256da8f134bb57155&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-11,http://38.75.136.137:98/gslb/dsdqpub/cctv11hd.m3u8?auth=testpub
CCTV-11,http://38.75.136.137:98/gslb/dsdqbv/cctv11hd.m3u8?auth=test20251009
CCTV-11,http://74.91.26.218:82/live/cctv11hd.m3u8
CCTV-11,http://120.76.248.139/live/bfgd/4200000130.m3u8
CCTV-11,http://1.24.39.180:9003/hls/11/index.m3u8
CCTV-11,http://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/chunklist_w744036192_b1000000.m3u8
CCTV-11,http://183.129.255.66:8480/hls/12/index.m3u8
CCTV-11,http://183.223.157.33:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12,https://live.264788.xyz/channel/cctv12?streamid=577823de18178c8e78f5dc92bfa605c3&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-12,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv12hd
CCTV-12,https://live.264788.xyz/channel/cctv12?streamid=2ffaa6964c764868df1ed3aa59a57a7d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-12,http://38.75.136.137:98/gslb/dsdqbv/cctv12hd.m3u8?auth=test20251009
CCTV-12,http://38.75.136.137:98/gslb/dsdqpub/cctv12hd.m3u8?auth=testpub
CCTV-12,http://74.91.26.218:82/live/cctv12hd.m3u8
CCTV-12,http://120.76.248.139/live/bfgd/4200000131.m3u8
CCTV-12,http://1.24.39.180:9003/hls/12/index.m3u8
CCTV-12,http://222.223.41.27:8888/hls/12/index.m3u8
CCTV-12,http://183.129.255.66:8480/hls/13/index.m3u8
CCTV-13,http://pull-hls-f1.douyinliving.com/media/stream-696107587393815378/playlist.m3u8?keeptime=00093a80&wsSecret=bbbd054778ab532edfa97bf7c5395746&wsTime=6a544fee&arch_hrchy=s2&s_anchor=1&major_anchor_level=vip&t_id=037-2026071310394131FD5A22CCB9DDAFA77E-5XIF43
CCTV-13,https://live.264788.xyz/channel/cctv13?streamid=4789b08617985dff522a8b3501a12a75&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-13,https://live.264788.xyz/channel/cctv13?streamid=10271fee253d2d91a7fc49f708ec621e&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-13,http://198.204.228.26/live/cctv13hd.m3u8
CCTV-13,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv13hd
CCTV-13,http://74.91.26.218:82/live/cctv13hd.m3u8
CCTV-13,http://38.75.136.137:98/gslb/dsdqbv/cctv13hd.m3u8?auth=test20251009
CCTV-13,https://live.264788.xyz/channel/cctv13?streamid=ca0ccc1cc485217f8cd8388441629dc6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-13,http://120.76.248.139/live/bfgd/4200000067.m3u8
CCTV-13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8
CCTV-14,http://74.91.26.218:82/live/cctv14hd.m3u8
CCTV-14,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv14hd
CCTV-14,http://38.75.136.137:98/gslb/dsdqbv/cctv14hd.m3u8?auth=test20251009
CCTV-14,http://204.12.221.218:8181/3m1080p/cctv14.m3u8
CCTV-14,http://38.75.136.137:98/gslb/dsdqpub/cctv14hd.m3u8?auth=testpub
CCTV-14,http://1.24.39.180:9003/hls/14/index.m3u8
CCTV-14,https://live.264788.xyz/channel/cctv14?streamid=8f369d689a4dd78055143e69e32ce6d8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-14,https://live.264788.xyz/channel/cctv14?streamid=f0870d5670f7b591427c91bcb34e55d4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-14,http://222.223.41.27:8888/hls/14/index.m3u8
CCTV-14,http://183.129.255.66:8480/hls/15/index.m3u8
CCTV-15,http://74.91.26.218:82/live/cctv15hd.m3u8
CCTV-15,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv15hd
CCTV-15,http://38.75.136.137:98/gslb/dsdqbv/cctv15hd.m3u8?auth=test20251009
CCTV-15,http://198.204.228.26/live/cctv15hd.m3u8
CCTV-15,http://38.75.136.137:98/gslb/dsdqpub/cctv15hd.m3u8?auth=testpub
CCTV-15,http://1.24.39.180:9003/hls/15/index.m3u8
CCTV-15,http://183.223.157.33:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15,http://222.223.41.27:8888/hls/15/index.m3u8
CCTV-15,http://112.27.235.94:8000/hls/16/index.m3u8
CCTV-15,http://153.0.171.163:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV-16,http://1.24.39.180:9003/hls/60/index.m3u8
CCTV-16,http://221.226.51.220:50081/newlive/live/hls/1/live.m3u8
CCTV-16,http://drive.mxmy.net:8888/udp/239.3.1.184:8001
CCTV-16,http://183.11.239.36:808/hls/169/index.m3u8
CCTV-16,http://gmxw.7766.org:808/hls/169/index.m3u8
CCTV-17,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv17hd
CCTV-17,http://74.91.26.218:82/live/cctv17hd.m3u8
CCTV-17,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub
CCTV-17,https://live.264788.xyz/channel/cctv17?streamid=348c8c0c04a6d2b900e5a3bcb4af8ce1&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-17,https://live.264788.xyz/channel/cctv17?streamid=f9c36f1e95b5b35eac89cc89583e7c0a&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
CCTV-17,http://1.24.39.180:9003/hls/61/index.m3u8
CCTV-17,http://121.57.88.206:898/hls/17/index.m3u8
CCTV-17,http://drive.mxmy.net:8888/udp/239.3.1.151:8144
CCTV-17,http://183.11.239.36:808/hls/35/index.m3u8
CCTV-17,http://123.130.84.106:8154/tsfile/live/0019_1.m3u8

📡卫视频道,#genre#
湖南卫视,http://107.150.60.122/live/hnwshd.m3u8
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8
湖南卫视,http://8.138.7.223/tv/api.php?id=hnws4k
湖南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hnwshd
湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8
湖南卫视,http://204.12.221.218:8181/3m1080p/hnws.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
湖南卫视,http://198.204.228.26/live/hnwshd.m3u8
浙江卫视,http://107.150.60.122/live/zjwshd.m3u8
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub
浙江卫视,http://204.12.221.218:8181/3m1080p/zjws.m3u8
浙江卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=zjwshd
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
浙江卫视,http://153.0.171.163:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://1.94.31.214/php/hntv.php?id=hnws
河南卫视,http://204.12.221.218:8181/3m1080p/haws.m3u8
河南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hawshd
河南卫视,http://173.208.212.130:8181/720p/haws.m3u8
河南卫视,http://38.75.136.137:98/gslb/dsdqpub/hawshd.m3u8?auth=testpub
河南卫视,http://222.90.21.30:9901/hls/31/index.m3u8
河南卫视,http://153.0.171.163:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://113.25.252.226:9901/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://112.27.235.94:8000/hls/37/index.m3u8
河南卫视,http://183.11.239.36:808/hls/51/index.m3u8
安徽卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ahwshd
安徽卫视,http://107.150.60.122/live/ahwshd.m3u8
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub
安徽卫视,http://221.226.51.220:50081/newlive/live/hls/36/live.m3u8
安徽卫视,http://222.90.21.30:9901/hls/25/index.m3u8
安徽卫视,http://112.123.243.37:50085/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视,http://153.0.171.163:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://59.39.89.130:60901/tsfile/live/0125_6.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8
安徽卫视,http://49.87.154.246:85/tsfile/live/0130_1.m3u8?key=txiptv
江苏卫视,http://38.75.136.137:98/gslb/dsdqbv/jswshd.m3u8?auth=test20251009
江苏卫视,http://107.150.60.122/live/jswshd.m3u8
江苏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jswshd
江苏卫视,http://204.12.221.218:8181/3m1080p/jsws.m3u8
江苏卫视,http://207.56.13.146:81/cdnlive/jsws.m3u8
江苏卫视,http://183.223.157.33:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8
江苏卫视,http://182.150.23.74:808/hls/18/index.m3u8
江苏卫视,http://183.11.239.36:808/hls/38/index.m3u8
江苏卫视,http://218.13.170.98:9901/tsfile/live/1003_1.m3u8
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8
东方卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dfwshd
东方卫视,http://207.56.13.146:81/cdnlive/dfws.m3u8
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub
东方卫视,http://222.90.21.30:9901/hls/20/index.m3u8
东方卫视,http://107.150.60.122/live/dfwshd.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8
东方卫视,http://113.15.109.216:59901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://204.12.221.218:8181/3m1080p/dnws.m3u8
东南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=dnwshd
东南卫视,http://198.204.228.26/live/dnwshd.m3u8
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
东南卫视,http://207.56.13.146:81/cdnlive/dnws.m3u8
东南卫视,http://222.90.21.30:9901/hls/30/index.m3u8
东南卫视,http://drive.mxmy.net:8888/udp/239.3.1.156:8148
东南卫视,http://112.27.235.94:8000/hls/38/index.m3u8
东南卫视,http://153.0.171.163:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://123.130.84.106:8154/tsfile/live/0137_1.m3u8
北京卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=bjwshd
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub
北京卫视,http://204.12.221.218:8181/3m1080p/bjws.m3u8
北京卫视,http://222.169.85.8:9901/tsfile/live/0017_1.m3u8
北京卫视,http://59.39.89.130:60901/tsfile/live/0125_7.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://153.0.171.163:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://218.206.193.218:8888/hls/48/index.m3u8
北京卫视,http://118.193.115.2:9901/tsfile/live/0122_1.m3u8?key=txiptv
北京卫视,http://222.134.245.16:9901/tsfile/live/0122_1.m3u8
北京卫视,http://124.116.183.146:9901/tsfile/live/0122_1.m3u8
湖北卫视,http://204.12.221.218:8181/3m1080p/hbws.m3u8
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub
湖北卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hbwshd
湖北卫视,http://59.39.89.130:60901/tsfile/live/0125_12.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://153.0.171.163:85/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://120.202.94.181:9446/tsfile/live/0132_1.m3u8?key=txiptv
湖北卫视,http://153.0.171.163:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://124.116.183.146:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://112.27.235.94:8000/hls/41/index.m3u8
湖北卫视,http://123.130.84.106:8154/tsfile/live/0132_1.m3u8
辽宁卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=lnwshd
辽宁卫视,http://198.204.228.26/live/lnwshd.m3u8
辽宁卫视,http://38.75.136.137:98/gslb/dsdqpub/lnwshd.m3u8?auth=testpub
辽宁卫视,http://107.150.60.122/live/lnwshd.m3u8
辽宁卫视,http://207.56.13.146:81/cdnlive/lnws.m3u8
辽宁卫视,http://59.39.89.130:60901/tsfile/live/0125_13.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://153.0.171.163:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://112.27.235.94:8000/hls/47/index.m3u8
辽宁卫视,http://118.193.115.2:9901/tsfile/live/0121_1.m3u8?key=txiptv
辽宁卫视,http://123.130.84.106:8154/tsfile/live/0121_1.m3u8
河北卫视,http://198.204.228.26/live/hbwshd.m3u8
河北卫视,http://107.150.60.122/live/hbwshd.m3u8
河北卫视,http://173.208.212.130:8181/720p/hews.m3u8
河北卫视,http://204.12.221.218:8181/3m1080p/hews.m3u8
河北卫视,http://38.75.136.137:98/gslb/dsdqpub/hewshd.m3u8?auth=testpub
河北卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hewshd
河北卫视,http://222.90.21.30:9901/hls/44/index.m3u8
河北卫视,http://153.0.171.163:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://drive.mxmy.net:8888/udp/239.3.1.148:8072
河北卫视,http://112.27.235.94:8000/hls/39/index.m3u8
江西卫视,http://204.12.221.218:8181/3m1080p/jxws.m3u8
江西卫视,http://192.151.150.154/live/jxwshd.m3u8
江西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jxwshd
江西卫视,http://38.75.136.137:98/gslb/dsdqpub/jxwshd.m3u8?auth=testpub
江西卫视,http://59.39.89.130:60901/tsfile/live/0125_10.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://153.0.171.163:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://112.27.235.94:8000/hls/44/index.m3u8
江西卫视,http://123.130.84.106:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8
江西卫视,http://drive.mxmy.net:8888/udp/239.3.1.123:8164
山东卫视,http://198.204.228.26/live/sdwshd.m3u8
山东卫视,http://107.150.60.122/live/sdwshd.m3u8
山东卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sdwshd
山东卫视,http://112.123.243.37:50085/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://38.75.136.137:98/gslb/dsdqpub/sdwshd.m3u8?auth=testpub
山东卫视,http://204.12.221.218:8181/3m1080p/sdws.m3u8
山东卫视,http://192.151.150.154/live/sdwshd.m3u8
山东卫视,http://221.226.51.220:50081/newlive/live/hls/34/live.m3u8
山东卫视,http://112.27.235.94:8000/hls/34/index.m3u8
山东卫视,http://183.11.239.36:808/hls/43/index.m3u8
山西卫视,http://119.39.9.8:9901/tsfile/live/0118_1.m3u8
山西卫视,http://222.90.21.30:9901/hls/32/index.m3u8
山西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=sxwshd
山西卫视,http://38.75.136.137:98/gslb/dsdqpub/sxwshd.m3u8?auth=testpub
山西卫视,http://107.150.60.122/live/sxwshd.m3u8
山西卫视,http://204.12.221.218:8181/3m1080p/sxws.m3u8
山西卫视,http://112.27.235.94:8000/hls/45/index.m3u8
山西卫视,http://58.56.162.102:4466/newlive/live/hls/32/live.m3u8
山西卫视,http://222.169.85.8:9901/tsfile/live/0118_1.m3u8
山西卫视,http://123.130.84.106:8154/tsfile/live/0118_1.m3u8
重庆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cqwshd
重庆卫视,http://198.204.228.26/live/cqwshd.m3u8
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
重庆卫视,http://204.12.221.218:8181/3m1080p/cqws.m3u8
重庆卫视,http://107.150.60.122/live/cqwshd.m3u8
重庆卫视,http://221.226.51.220:50081/newlive/live/hls/28/live.m3u8
重庆卫视,http://222.90.21.30:9901/hls/29/index.m3u8
重庆卫视,http://222.90.21.30:9901/hls/69/index.m3u8
重庆卫视,http://153.0.171.163:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://124.116.183.146:9901/tsfile/live/0142_1.m3u8
陕西卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=snwshd
陕西卫视,http://107.150.60.122/live/snwshd.m3u8
陕西卫视,http://192.151.150.154/live/snwshd.m3u8
陕西卫视,http://198.204.228.26/live/snwshd.m3u8
陕西卫视,http://204.12.221.218:8181/3m1080p/snws.m3u8
陕西卫视,http://38.75.136.137:98/gslb/dsdqpub/snwshd.m3u8?auth=testpub
